start,end,text
1198.38,1203.0800000000002,"pick whip pick whip I could say pick"
1200,1203.08,"whip a thousand times"
1203.36,1207.3799999999999,"pick whip you're gonna click and hold"
1205.4,1209.299,"that pick whip you can just fling it all"
1207.38,1211.94,"over the place it's just so satisfying"
1209.299,1214.1589999999999,"to do so we attach that text to the null"
1211.94,1216.26,"object by clicking on that pick whip"
1214.159,1218.3600000000001,"dragging that line over until it"
1216.26,1220.7,"highlights null one which is that null"
1218.36,1223.1,"object that we created and let go now"
1220.7,1225.0800000000002,"we've assigned all the settings of the"
1223.1,1227.299,"null object and all the tracking stuff"
1225.08,1229.1,"that null object has stored inside it"
1227.299,1231.559,"our invisible Helper and we've just"
1229.1,1233.24,"attached the title to that null object"
1231.559,1235.28,"so now it should take on the same"
1233.24,1238.22,"characteristics that should make sense"
1235.28,1240.44,"now you might be going oh I see it all"
1238.22,1243.2,"coming together and you can see if you"
1240.44,1244.94,"were successful with said pick whipping"
1243.2,1247.28,"by in the right side here you can see"
1244.94,1248.72,"where it says null one under that little"
1247.28,1251.24,"menu drop down so you know you've"
1248.72,1253.4,"connected it properly so now when we"
1251.24,1255.65,"play this forward this is what it's"
1253.4,1262.2800000000002,"going to look like"
1255.65,1264.2,"[Music]"
1262.28,1265.7,"looks great that little glitch there at"
1264.2,1267.26,"the end is where we lost the tracking"
1265.7,1268.82,"data because the plane goes completely"
1267.26,1270.86,"out of frame so that's pretty much where"
1268.82,1273.32,"we would stop the title so let's just"
1270.86,1275,"scrub our timeline our playhead right to"
1273.32,1276.5,"the spot in the frame where that"
1275,1278.179,"information is gone you can see the text"
1276.5,1280.039,"kind of snaps a little bit that's the"
1278.179,1281.8400000000001,"tracking just went peace I'm out and"
1280.039,1282.919,"let's drag using the right side like we"
1281.84,1285.26,"did at the very beginning of this let's"
1282.919,1287.1200000000001,"drag all these layers over to that"
1285.26,1289.1,"playhead snap them right to that"
1287.12,1290.6,"playhead hold shift if you want snaps"
1289.1,1293.059,"them right in we're gonna get rid of"
1290.6,1294.74,"those trim and comp to work area so now"
1293.059,1296.12,"our whole scene is exactly the scene"
1294.74,1297.5,"that we want it doesn't lose the"
1296.12,1299.9599999999998,"tracking information at the end the text"
1297.5,1301.7,"isn't wobbly it is a full sequence from"
1299.96,1304.159,"start to finished tracking our nice"
1301.7,1306.26,"title in space and time keep in mind too"
1304.159,1307.7600000000002,"you can move that text wherever you want"
1306.26,1308.84,"on the screen it doesn't have to stay in"
1307.76,1310.58,"the center if you want to move it to the"
1308.84,1312.4399999999998,"right to the bottom whatever does not"
1310.58,1314.539,"matter because all that information is"
1312.44,1315.799,"connected to the null object so you are"
1314.539,1317.059,"free to do what you want but we're going"
1315.799,1318.559,"to keep it in the center because that's"
1317.059,1320.24,"where it looks cool if we were coming up"
1318.559,1322.539,"at the beginning of a vlog auger a"
1320.24,1325.82,"little short film right in the center"
1322.539,1327.98,"tracked right over top tasty now we"
1325.82,1330.32,"could get crazy and start changing the"
1327.98,1332.179,"fonts and then actually mask out the"
1330.32,1333.6789999999999,"title so that I'm walking in front of it"
1332.179,1335.3600000000001,"like that that's I've said too much"
1333.679,1338.419,"already that's that's definitely a part"
1335.36,1341.539,"too okay relax guys take a deep breath"
1338.419,1343.8200000000002,"you made it you finished"
1341.539,1346.76,"that is it you're done you did it we"
1343.82,1348.559,"survived you survived after effects part"
1346.76,1350.419,"one do you think you can handle part two"
1348.559,1352.34,"I think you can handle part two what I"
1350.419,1353.6000000000001,"would recommend is delete everything you"
1352.34,1355.82,"just did and go back and do it again"
1353.6,1357.799,"like five times so that you really get"
1355.82,1359.72,"the understanding of what a null object"
1357.799,1362.72,"is and being able to use the pick whip"
1359.72,1364.46,"to attach your text and your tracking"
1362.72,1366.98,"points to the null object and just"
1364.46,1369.2,"really understand how that whole system"
1366.98,1370.7,"works go through the compositions go"
1369.2,1372.6200000000001,"through the timeline go through the"
1370.7,1374.78,"project files the effects and just kind"
1372.62,1376.76,"of familiarize yourself with the"
1374.78,1378.2,"shortcuts or anything else that you can"
1376.76,1379.58,"so that you can get comfortable with it"
1378.2,1381.32,"one of the things that I really like to"
1379.58,1383.539,"do when I learn a new program is if I"
1381.32,1385.76,"learn something specific I learn a"
1383.539,1387.86,"certain task I will repeat that task"
1385.76,1389.48,"like five to ten times so that when it"
1387.86,1391.82,"comes time for me to actually do that or"
1389.48,1393.74,"make a title for a video I've done it 10"
1391.82,1395.6,"times already so I know exactly where to"
1393.74,1397.94,"go composition new composition drag this"
1395.6,1399.74,"in trim two all that stuff it's just"
1397.94,1401.179,"muscle memory at this point so that's"
1399.74,1403.28,"what I'd recommend for you to do while"
1401.179,1404.96,"you win wait for me to make part two"
1403.28,1407.299,"because I've I've got no idea when it's"
1404.96,1409.64,"coming but I will make sure it comes in"
1407.299,1411.98,"a timely manner I also had tons of"
1409.64,1414.26,"requests to teach how I did the garyvee"
1411.98,1416.419,"video maybe we'll think about doing that"
1414.26,1418.4,"but hey I'm proud of you thanks for"
1416.419,1420.14,"sticking around good job if you followed"
1418.4,1422.659,"that to the end if you're already in"
1420.14,1425,"seasoned After Effects Pro well I mean"
1422.659,1427.279,"I'm jealous because I'm not but welcome"
1425,1428.96,"and thank you for staying other than"
1427.279,1431,"that guys hit that like button if you"
1428.96,1432.44,"like this video smash it that's"
1431,1433.94,"something that you're into just punch it"
1432.44,1436.159,"in the face hit the Bell if you want to"
1433.94,1439.1000000000001,"be notified anytime I upload videos"
1436.159,1441.7990000000002,"subscribe if you aren't already and and"
1439.1,1444.23,"I got a plane to catch I'm going to La"
1441.799,1448.94,"see you guys in the next one"
1444.23,1451.14,"[Music]"
1448.94,1457.309,"foreign"
1451.14,1457.3090000000002,"[Music]"
